data,ano,mes,nome_mes,trimestre,numero_pedido,sku,produto,categoria,subcategoria,unidade,cliente,segmento,porte,cidade,estado,regiao,vendedor,equipe,regional,canal,quantidade,quantidade_dev,preco_unitario,desconto_pct,receita_bruta,receita_liquida,custo_total,margem_bruta,meta_quantidade,meta_receita
2023-12-16,2023,12,December,4,PED-2023-05074,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Direto,11.807,0.0,70.4923,2,832.3,815.65,366.21,449.44,11.512,887.7
2023-12-16,2023,12,December,4,PED-2023-06863,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,11.147,0.0,37.2133,3,414.82,402.38,257.19,145.19,12.124,437.63
2023-12-18,2023,12,December,4,PED-2023-05140,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,Distribuidor,75.358,0.0,18.0961,3,1363.68,1322.77,518.2,804.57,71.695,1256.8
2023-12-18,2023,12,December,4,PED-2023-04673,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,35.503,0.0,59.4026,0,2108.97,2108.97,885.77,1223.2,32.066,1993.78
2023-12-18,2023,12,December,4,PED-2023-05706,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,15.171,0.0,33.9169,3,514.55,499.11,319.02,180.09,17.278,453.81
2023-12-18,2023,12,December,4,PED-2023-07672,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,8.996,0.0,37.7914,5,339.97,322.97,220.98,101.99,9.302,318.86
2023-12-18,2023,12,December,4,PED-2023-02531,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,13.667,0.0,27.9682,0,382.24,382.24,172.01,210.23,14.128,387.91
2023-12-18,2023,12,December,4,PED-2023-03697,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Direto,14.454,0.0,45.7438,2,661.18,647.96,317.37,330.59,13.652,595.73
2023-12-18,2023,12,December,4,PED-2023-01815,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Distribuidor,34.05,0.0,46.9999,0,1600.35,1600.35,768.17,832.18,36.501,1569.47
2023-12-18,2023,12,December,4,PED-2023-06151,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,7.613,0.0,30.7612,5,234.18,222.47,105.38,117.09,7.954,234.72
2023-12-18,2023,12,December,4,PED-2023-07492,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sul,Sul,Sul,E-commerce,25.141,0.0,71.2357,5,1790.94,1701.39,859.65,841.74,26.61,1664.2
2023-12-18,2023,12,December,4,PED-2023-05964,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,15.919,0.0,43.6239,5,694.45,659.73,333.34,326.39,15.953,747.29
2023-12-18,2023,12,December,4,PED-2023-04801,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,20.975,0.0,43.8489,0,919.73,919.73,441.47,478.26,19.141,1001.15
2023-12-18,2023,12,December,4,PED-2023-06050,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Televendas,20.973,0.0,41.1211,0,862.43,862.43,560.58,301.85,23.669,877.8
2023-12-18,2023,12,December,4,PED-2023-04312,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,21.44,0.0,29.1505,7,624.99,581.24,281.25,299.99,23.064,662.76
2023-12-18,2023,12,December,4,PED-2023-03391,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,18.043,0.0,21.717,0,391.84,391.84,215.51,176.33,17.476,402.72
2023-12-18,2023,12,December,4,PED-2023-04933,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,11.185,0.0,44.3468,2,496.02,486.1,257.93,228.17,12.839,509.24
2023-12-18,2023,12,December,4,PED-2023-07733,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,39.108,0.0,38.1076,3,1490.31,1445.6,923.99,521.61,37.28,1464.1
2023-12-18,2023,12,December,4,PED-2023-04731,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,10.766,0.0,77.944,5,839.14,797.18,402.79,394.39,11.413,739.79
2023-12-18,2023,12,December,4,PED-2023-00407,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,5.427,0.0,42.3073,3,229.6,222.71,110.21,112.5,5.844,203.24
2023-12-18,2023,12,December,4,PED-2023-03643,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,Direto,13.954,0.0,37.7094,0,526.2,526.2,326.24,199.96,14.506,567.49
2023-12-18,2023,12,December,4,PED-2023-06767,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,44.373,0.0,45.892,2,2036.37,1995.64,1058.91,936.73,48.002,2081.04
2023-12-18,2023,12,December,4,PED-2023-06328,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,16.458,0.0,42.9858,0,707.46,707.46,367.88,339.58,16.908,720.84
2023-12-18,2023,12,December,4,PED-2023-03373,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Direto,17.732,0.0,31.1888,0,553.04,553.04,320.76,232.28,16.312,517.24
2023-12-19,2023,12,December,4,PED-2023-04573,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Televendas,29.894,0.0,77.4597,2,2315.58,2269.27,1111.48,1157.79,30.099,2518.97
2023-12-19,2023,12,December,4,PED-2023-04134,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sul,Sul,Sul,E-commerce,9.257,0.0,59.6786,2,552.45,541.4,276.23,265.17,8.421,506.98
2023-12-19,2023,12,December,4,PED-2023-00874,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,31.267,0.0,9.284,3,290.28,281.57,150.95,130.62,30.158,286.07
2023-12-19,2023,12,December,4,PED-2023-05813,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,13.216,0.0,27.6746,2,365.75,358.44,164.59,193.85,14.479,329.92
2023-12-19,2023,12,December,4,PED-2023-04403,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Direto,23.799,1.19,41.3302,7,983.62,914.77,639.35,275.42,22.506,892.99
2023-12-19,2023,12,December,4,PED-2023-07550,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,20.121,0.0,44.283,5,891.02,846.47,463.33,383.14,20.776,896.08
2023-12-19,2023,12,December,4,PED-2023-06251,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Distribuidor,13.858,0.0,60.958,2,844.76,827.86,354.8,473.06,14.324,760.14
2023-12-19,2023,12,December,4,PED-2023-06112,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Direto,30.853,0.0,62.3707,2,1924.32,1885.83,846.7,1039.13,27.921,1940.32
2023-12-19,2023,12,December,4,PED-2023-04477,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,10.022,0.0,17.5509,5,175.89,167.1,66.84,100.26,10.209,160.71
2023-12-19,2023,12,December,4,PED-2023-04780,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Direto,32.821,0.0,40.4136,0,1326.42,1326.42,689.74,636.68,34.703,1210.51
2023-12-19,2023,12,December,4,PED-2023-02261,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,E-commerce,29.125,0.0,42.5464,0,1239.16,1239.16,644.36,594.8,32.135,1145.84
2023-12-19,2023,12,December,4,PED-2023-02779,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,4.059,0.0,74.1783,3,301.09,292.06,144.52,147.54,3.834,284.43
2023-12-19,2023,12,December,4,PED-2023-02883,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,41.777,0.0,41.1768,3,1720.24,1668.63,894.52,774.11,47.012,1848.34
2023-12-19,2023,12,December,4,PED-2023-00046,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,23.006,0.0,29.3298,5,674.76,641.02,303.64,337.38,25.824,631.08
2023-12-19,2023,12,December,4,PED-2023-05447,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,16.112,0.0,58.2837,2,939.07,920.29,469.54,450.75,16.27,865.68
2023-12-19,2023,12,December,4,PED-2023-06741,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,29.388,0.0,43.3157,3,1272.96,1234.77,661.94,572.83,27.221,1317.47
2023-12-20,2023,12,December,4,PED-2023-05627,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,18.992,0.0,77.5635,10,1473.09,1325.78,707.08,618.7,20.31,1259.67
2023-12-20,2023,12,December,4,PED-2023-07748,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,10.274,0.0,9.1603,7,94.11,87.52,48.94,38.58,10.816,93.38
2023-12-20,2023,12,December,4,PED-2023-02566,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,18.291,0.915,17.7693,0,325.02,325.02,123.51,201.51,19.922,360.52
2023-12-20,2023,12,December,4,PED-2023-05162,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,10.632,0.0,62.3753,10,663.17,596.85,278.53,318.32,12.038,579.88
2023-12-20,2023,12,December,4,PED-2023-02347,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,Distribuidor,7.835,0.0,45.6678,7,357.81,332.76,186.06,146.7,8.071,376.91
2023-12-20,2023,12,December,4,PED-2023-03362,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,28.71,0.0,39.4071,3,1131.38,1097.44,735.4,362.04,28.106,1155.5
2023-12-20,2023,12,December,4,PED-2023-01158,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,39.438,0.0,38.9732,3,1537.03,1490.92,999.07,491.85,44.845,1655.84
2023-12-20,2023,12,December,4,PED-2023-02055,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,19.446,0.0,70.2076,10,1365.26,1228.73,655.32,573.41,18.021,1257.54
2023-12-20,2023,12,December,4,PED-2023-01273,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Distribuidor,30.048,0.0,62.6836,7,1883.52,1751.67,828.75,922.92,29.776,1907.8
2023-12-20,2023,12,December,4,PED-2023-00509,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,29.388,0.0,10.2487,5,301.19,286.13,156.62,129.51,30.935,268.99
2023-12-20,2023,12,December,4,PED-2023-01658,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Direto,12.93,0.0,17.5157,5,226.48,215.16,86.06,129.1,12.404,209.17
2023-12-21,2023,12,December,4,PED-2023-03137,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Direto,54.267,0.0,22.3808,7,1214.54,1129.52,668.0,461.52,55.226,1291.3
2023-12-21,2023,12,December,4,PED-2023-02572,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Direto,12.344,0.0,38.0433,0,469.61,469.61,305.25,164.36,13.671,502.43
2023-12-21,2023,12,December,4,PED-2023-02280,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Televendas,9.386,0.0,17.6001,0,165.19,165.19,62.77,102.42,8.979,164.99
2023-12-21,2023,12,December,4,PED-2023-04995,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,E-commerce,35.852,0.0,65.3726,2,2343.74,2296.87,1031.25,1265.62,36.196,2417.67
2023-12-21,2023,12,December,4,PED-2023-03954,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,6.421,0.0,41.689,0,267.69,267.69,174.0,93.69,6.607,251.01
2023-12-21,2023,12,December,4,PED-2023-05318,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Direto,7.855,0.0,45.781,3,359.61,348.82,172.61,176.21,7.742,398.43
2023-12-21,2023,12,December,4,PED-2023-02825,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,13.99,0.0,72.5156,5,1014.49,963.77,486.96,476.81,15.992,1044.66
2023-12-22,2023,12,December,4,PED-2023-03856,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,33.928,0.0,35.0972,5,1190.78,1131.24,690.65,440.59,35.145,1042.67
2023-12-22,2023,12,December,4,PED-2023-04265,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,12.35,0.0,30.0089,3,370.61,359.49,166.77,192.72,13.309,377.64
2023-12-22,2023,12,December,4,PED-2023-06426,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,11.061,0.0,63.1948,2,699.0,685.02,293.58,391.44,11.204,704.49
2023-12-22,2023,12,December,4,PED-2023-06845,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Direto,25.027,0.0,37.9335,5,949.36,901.89,617.08,284.81,24.335,1027.88
2023-12-22,2023,12,December,4,PED-2023-05904,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Distribuidor,20.771,0.0,43.2128,3,897.57,870.64,430.83,439.81,21.786,880.8
2023-12-22,2023,12,December,4,PED-2023-06235,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Direto,11.094,0.0,32.2247,7,357.5,332.48,207.35,125.13,10.172,341.46
2023-12-22,2023,12,December,4,PED-2023-00788,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Televendas,10.181,0.0,73.0127,2,743.34,728.47,356.8,371.67,10.499,784.43
2023-12-22,2023,12,December,4,PED-2023-06021,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,45.511,0.0,37.7335,7,1717.29,1597.08,1116.24,480.84,50.104,1539.51
2023-12-22,2023,12,December,4,PED-2023-02213,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,50.701,1.014,9.8754,0,500.69,500.69,260.36,240.33,47.188,482.53
2023-12-23,2023,12,December,4,PED-2023-03378,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,21.573,0.0,9.8603,7,212.72,197.83,110.61,87.22,20.084,186.5
2023-12-23,2023,12,December,4,PED-2023-05903,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,Distribuidor,4.127,0.0,64.177,2,264.86,259.56,111.24,148.32,4.034,262.13
2023-12-23,2023,12,December,4,PED-2023-06448,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,20.212,0.0,58.3017,2,1178.39,1154.82,589.2,565.62,22.467,1282.52
2023-12-23,2023,12,December,4,PED-2023-02805,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,18.268,0.0,22.5538,2,412.01,403.77,226.61,177.16,19.785,395.8
2023-12-23,2023,12,December,4,PED-2023-03549,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,E-commerce,19.803,0.0,34.476,3,682.73,662.25,395.98,266.27,17.898,712.05
2023-12-23,2023,12,December,4,PED-2023-03371,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,E-commerce,20.113,0.0,60.047,5,1207.73,1147.34,507.25,640.09,21.815,1304.64
2023-12-23,2023,12,December,4,PED-2023-07459,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,36.174,0.0,40.5334,3,1466.26,1422.27,762.46,659.81,34.177,1586.61
2023-12-23,2023,12,December,4,PED-2023-06738,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Direto,19.967,0.0,30.4353,3,607.7,589.47,273.47,316.0,20.564,624.34
2023-12-23,2023,12,December,4,PED-2023-01059,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,6.368,0.0,42.0843,5,267.99,254.59,139.35,115.24,6.936,250.26
2023-12-23,2023,12,December,4,PED-2023-03449,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,18.743,0.0,22.627,7,424.1,394.41,233.26,161.15,20.296,427.35
2023-12-23,2023,12,December,4,PED-2023-06660,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,16.531,0.0,41.8203,0,691.33,691.33,331.84,359.49,15.279,785.66
2023-12-25,2023,12,December,4,PED-2023-04613,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Televendas,24.897,0.0,33.2663,3,828.23,803.38,513.5,289.88,24.294,826.62
2023-12-25,2023,12,December,4,PED-2023-01964,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Direto,8.918,0.446,43.0846,3,384.23,372.7,184.43,188.27,9.994,424.56
2023-12-25,2023,12,December,4,PED-2023-00737,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,31.349,0.0,75.7194,0,2373.73,2373.73,1139.39,1234.34,29.537,2168.19
2023-12-25,2023,12,December,4,PED-2023-05301,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,11.301,0.0,9.2309,0,104.32,104.32,54.25,50.07,11.818,102.79
2023-12-25,2023,12,December,4,PED-2023-01743,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Direto,41.961,0.0,64.7827,2,2718.35,2663.98,1196.07,1467.91,44.9,2436.3
2023-12-25,2023,12,December,4,PED-2023-07219,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,E-commerce,10.806,0.0,40.7273,2,440.1,431.3,286.06,145.24,12.057,482.33
2023-12-25,2023,12,December,4,PED-2023-06747,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,28.55,0.0,76.1802,3,2174.94,2109.69,1043.97,1065.72,30.77,2217.86
